source_file,line,syntax,link_kind,link_text_or_alt,raw_target,decoded_target,target_without_anchor,anchor,normalized_target,source_kind,target_kind,target_exists,target_is_asset,link_text_has_chinese,target_has_chinese,target_decoded_has_chinese,target_asset_name_has_chinese,needs_update_if_renamed
notes/计算机操作系统 - 死锁.md,17,markdown_inline,link,1. 安全状态,#1-安全状态,#1-安全状态,,1-安全状态,notes/计算机操作系统 - 死锁.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 死锁.md,18,markdown_inline,link,2. 单个资源的银行家算法,#2-单个资源的银行家算法,#2-单个资源的银行家算法,,2-单个资源的银行家算法,notes/计算机操作系统 - 死锁.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 死锁.md,19,markdown_inline,link,3. 多个资源的银行家算法,#3-多个资源的银行家算法,#3-多个资源的银行家算法,,3-多个资源的银行家算法,notes/计算机操作系统 - 死锁.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 目录.md,3,markdown_inline,link,概述,计算机操作系统%20-%20概述.md,计算机操作系统 - 概述.md,计算机操作系统 - 概述.md,,notes/计算机操作系统 - 概述.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 目录.md,4,markdown_inline,link,进程管理,计算机操作系统%20-%20进程管理.md,计算机操作系统 - 进程管理.md,计算机操作系统 - 进程管理.md,,notes/计算机操作系统 - 进程管理.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 目录.md,5,markdown_inline,link,死锁,计算机操作系统%20-%20死锁.md,计算机操作系统 - 死锁.md,计算机操作系统 - 死锁.md,,notes/计算机操作系统 - 死锁.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 目录.md,6,markdown_inline,link,内存管理,计算机操作系统%20-%20内存管理.md,计算机操作系统 - 内存管理.md,计算机操作系统 - 内存管理.md,,notes/计算机操作系统 - 内存管理.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 目录.md,7,markdown_inline,link,设备管理,计算机操作系统%20-%20设备管理.md,计算机操作系统 - 设备管理.md,计算机操作系统 - 设备管理.md,,notes/计算机操作系统 - 设备管理.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 目录.md,8,markdown_inline,link,链接,计算机操作系统%20-%20链接.md,计算机操作系统 - 链接.md,计算机操作系统 - 链接.md,,notes/计算机操作系统 - 链接.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 设备管理.md,3,markdown_inline,link,计算机操作系统 - 设备管理,#计算机操作系统---设备管理,#计算机操作系统---设备管理,,计算机操作系统---设备管理,notes/计算机操作系统 - 设备管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 设备管理.md,4,markdown_inline,link,磁盘结构,#磁盘结构,#磁盘结构,,磁盘结构,notes/计算机操作系统 - 设备管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 设备管理.md,5,markdown_inline,link,磁盘调度算法,#磁盘调度算法,#磁盘调度算法,,磁盘调度算法,notes/计算机操作系统 - 设备管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 设备管理.md,6,markdown_inline,link,1. 先来先服务,#1-先来先服务,#1-先来先服务,,1-先来先服务,notes/计算机操作系统 - 设备管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 设备管理.md,7,markdown_inline,link,2. 最短寻道时间优先,#2-最短寻道时间优先,#2-最短寻道时间优先,,2-最短寻道时间优先,notes/计算机操作系统 - 设备管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 设备管理.md,8,markdown_inline,link,3. 电梯算法,#3-电梯算法,#3-电梯算法,,3-电梯算法,notes/计算机操作系统 - 设备管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,3,markdown_inline,link,计算机操作系统 - 进程管理,#计算机操作系统---进程管理,#计算机操作系统---进程管理,,计算机操作系统---进程管理,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,4,markdown_inline,link,进程与线程,#进程与线程,#进程与线程,,进程与线程,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,5,markdown_inline,link,1. 进程,#1-进程,#1-进程,,1-进程,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,6,markdown_inline,link,2. 线程,#2-线程,#2-线程,,2-线程,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,7,markdown_inline,link,3. 区别,#3-区别,#3-区别,,3-区别,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,8,markdown_inline,link,进程状态的切换,#进程状态的切换,#进程状态的切换,,进程状态的切换,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,9,markdown_inline,link,进程调度算法,#进程调度算法,#进程调度算法,,进程调度算法,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,10,markdown_inline,link,1. 批处理系统,#1-批处理系统,#1-批处理系统,,1-批处理系统,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,11,markdown_inline,link,2. 交互式系统,#2-交互式系统,#2-交互式系统,,2-交互式系统,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,12,markdown_inline,link,3. 实时系统,#3-实时系统,#3-实时系统,,3-实时系统,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,13,markdown_inline,link,进程同步,#进程同步,#进程同步,,进程同步,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,14,markdown_inline,link,1. 临界区,#1-临界区,#1-临界区,,1-临界区,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,15,markdown_inline,link,2. 同步与互斥,#2-同步与互斥,#2-同步与互斥,,2-同步与互斥,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,16,markdown_inline,link,3. 信号量,#3-信号量,#3-信号量,,3-信号量,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,17,markdown_inline,link,4. 管程,#4-管程,#4-管程,,4-管程,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,18,markdown_inline,link,经典同步问题,#经典同步问题,#经典同步问题,,经典同步问题,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,19,markdown_inline,link,1. 哲学家进餐问题,#1-哲学家进餐问题,#1-哲学家进餐问题,,1-哲学家进餐问题,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,20,markdown_inline,link,2. 读者-写者问题,#2-读者-写者问题,#2-读者-写者问题,,2-读者-写者问题,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,21,markdown_inline,link,进程通信,#进程通信,#进程通信,,进程通信,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,22,markdown_inline,link,1. 管道,#1-管道,#1-管道,,1-管道,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,23,markdown_inline,link,2. FIFO,#2-fifo,#2-fifo,,2-fifo,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机操作系统 - 进程管理.md,24,markdown_inline,link,3. 消息队列,#3-消息队列,#3-消息队列,,3-消息队列,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,25,markdown_inline,link,4. 信号量,#4-信号量,#4-信号量,,4-信号量,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,26,markdown_inline,link,5. 共享存储,#5-共享存储,#5-共享存储,,5-共享存储,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 进程管理.md,27,markdown_inline,link,6. 套接字,#6-套接字,#6-套接字,,6-套接字,notes/计算机操作系统 - 进程管理.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 链接.md,3,markdown_inline,link,计算机操作系统 - 链接,#计算机操作系统---链接,#计算机操作系统---链接,,计算机操作系统---链接,notes/计算机操作系统 - 链接.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 链接.md,4,markdown_inline,link,编译系统,#编译系统,#编译系统,,编译系统,notes/计算机操作系统 - 链接.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 链接.md,5,markdown_inline,link,静态链接,#静态链接,#静态链接,,静态链接,notes/计算机操作系统 - 链接.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 链接.md,6,markdown_inline,link,目标文件,#目标文件,#目标文件,,目标文件,notes/计算机操作系统 - 链接.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统 - 链接.md,7,markdown_inline,link,动态链接,#动态链接,#动态链接,,动态链接,notes/计算机操作系统 - 链接.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机操作系统.md,1,markdown_inline,link,计算机操作系统,https://github.com/CyC2018/CS-Notes/blob/master/notes/%E8%AE%A1%E7%AE%97%E6%9C%BA%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%20-%20%E7%9B%AE%E5%BD%95.md,https://github.com/CyC2018/CS-Notes/blob/master/notes/计算机操作系统 - 目录.md,notes/计算机操作系统 - 目录.md,,notes/计算机操作系统 - 目录.md,github_repo_url,file,yes,no,yes,no,yes,no,yes
notes/计算机网络 - 传输层.md,3,markdown_inline,link,计算机网络 - 传输层,#计算机网络---传输层,#计算机网络---传输层,,计算机网络---传输层,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,4,markdown_inline,link,UDP 和 TCP 的特点,#udp-和-tcp-的特点,#udp-和-tcp-的特点,,udp-和-tcp-的特点,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,5,markdown_inline,link,UDP 首部格式,#udp-首部格式,#udp-首部格式,,udp-首部格式,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,6,markdown_inline,link,TCP 首部格式,#tcp-首部格式,#tcp-首部格式,,tcp-首部格式,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,7,markdown_inline,link,TCP 的三次握手,#tcp-的三次握手,#tcp-的三次握手,,tcp-的三次握手,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,8,markdown_inline,link,TCP 的四次挥手,#tcp-的四次挥手,#tcp-的四次挥手,,tcp-的四次挥手,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,9,markdown_inline,link,TCP 可靠传输,#tcp-可靠传输,#tcp-可靠传输,,tcp-可靠传输,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,10,markdown_inline,link,TCP 滑动窗口,#tcp-滑动窗口,#tcp-滑动窗口,,tcp-滑动窗口,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,11,markdown_inline,link,TCP 流量控制,#tcp-流量控制,#tcp-流量控制,,tcp-流量控制,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,12,markdown_inline,link,TCP 拥塞控制,#tcp-拥塞控制,#tcp-拥塞控制,,tcp-拥塞控制,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,13,markdown_inline,link,1. 慢开始与拥塞避免,#1-慢开始与拥塞避免,#1-慢开始与拥塞避免,,1-慢开始与拥塞避免,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 传输层.md,14,markdown_inline,link,2. 快重传与快恢复,#2-快重传与快恢复,#2-快重传与快恢复,,2-快重传与快恢复,notes/计算机网络 - 传输层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,3,markdown_inline,link,计算机网络 - 应用层,#计算机网络---应用层,#计算机网络---应用层,,计算机网络---应用层,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,4,markdown_inline,link,域名系统,#域名系统,#域名系统,,域名系统,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,5,markdown_inline,link,文件传送协议,#文件传送协议,#文件传送协议,,文件传送协议,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,6,markdown_inline,link,动态主机配置协议,#动态主机配置协议,#动态主机配置协议,,动态主机配置协议,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,7,markdown_inline,link,远程登录协议,#远程登录协议,#远程登录协议,,远程登录协议,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,8,markdown_inline,link,电子邮件协议,#电子邮件协议,#电子邮件协议,,电子邮件协议,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,9,markdown_inline,link,1. SMTP,#1-smtp,#1-smtp,,1-smtp,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机网络 - 应用层.md,10,markdown_inline,link,2. POP3,#2-pop3,#2-pop3,,2-pop3,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机网络 - 应用层.md,11,markdown_inline,link,3. IMAP,#3-imap,#3-imap,,3-imap,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机网络 - 应用层.md,12,markdown_inline,link,常用端口,#常用端口,#常用端口,,常用端口,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,13,markdown_inline,link,Web 页面请求过程,#web-页面请求过程,#web-页面请求过程,,web-页面请求过程,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,14,markdown_inline,link,1. DHCP 配置主机信息,#1-dhcp-配置主机信息,#1-dhcp-配置主机信息,,1-dhcp-配置主机信息,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,15,markdown_inline,link,2. ARP 解析 MAC 地址,#2-arp-解析-mac-地址,#2-arp-解析-mac-地址,,2-arp-解析-mac-地址,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,16,markdown_inline,link,3. DNS 解析域名,#3-dns-解析域名,#3-dns-解析域名,,3-dns-解析域名,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 应用层.md,17,markdown_inline,link,4. HTTP 请求页面,#4-http-请求页面,#4-http-请求页面,,4-http-请求页面,notes/计算机网络 - 应用层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,3,markdown_inline,link,计算机网络 - 概述,#计算机网络---概述,#计算机网络---概述,,计算机网络---概述,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,4,markdown_inline,link,网络的网络,#网络的网络,#网络的网络,,网络的网络,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,5,markdown_inline,link,ISP,#isp,#isp,,isp,notes/计算机网络 - 概述.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机网络 - 概述.md,6,markdown_inline,link,主机之间的通信方式,#主机之间的通信方式,#主机之间的通信方式,,主机之间的通信方式,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,7,markdown_inline,link,电路交换与分组交换,#电路交换与分组交换,#电路交换与分组交换,,电路交换与分组交换,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,8,markdown_inline,link,1. 电路交换,#1-电路交换,#1-电路交换,,1-电路交换,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,9,markdown_inline,link,2. 分组交换,#2-分组交换,#2-分组交换,,2-分组交换,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,10,markdown_inline,link,时延,#时延,#时延,,时延,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,11,markdown_inline,link,1. 排队时延,#1-排队时延,#1-排队时延,,1-排队时延,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,12,markdown_inline,link,2. 处理时延,#2-处理时延,#2-处理时延,,2-处理时延,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,13,markdown_inline,link,3. 传输时延,#3-传输时延,#3-传输时延,,3-传输时延,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,14,markdown_inline,link,4. 传播时延,#4-传播时延,#4-传播时延,,4-传播时延,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,15,markdown_inline,link,计算机网络体系结构,#计算机网络体系结构,#计算机网络体系结构,,计算机网络体系结构,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,16,markdown_inline,link,1. 五层协议,#1-五层协议,#1-五层协议,,1-五层协议,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 概述.md,17,markdown_inline,link,2. OSI,#2-osi,#2-osi,,2-osi,notes/计算机网络 - 概述.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机网络 - 概述.md,18,markdown_inline,link,3. TCP/IP,#3-tcpip,#3-tcpip,,3-tcpip,notes/计算机网络 - 概述.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机网络 - 概述.md,19,markdown_inline,link,4. 数据在各层之间的传递过程,#4-数据在各层之间的传递过程,#4-数据在各层之间的传递过程,,4-数据在各层之间的传递过程,notes/计算机网络 - 概述.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 物理层.md,3,markdown_inline,link,计算机网络 - 物理层,#计算机网络---物理层,#计算机网络---物理层,,计算机网络---物理层,notes/计算机网络 - 物理层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 物理层.md,4,markdown_inline,link,通信方式,#通信方式,#通信方式,,通信方式,notes/计算机网络 - 物理层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 物理层.md,5,markdown_inline,link,带通调制,#带通调制,#带通调制,,带通调制,notes/计算机网络 - 物理层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 目录.md,3,markdown_inline,link,概述,计算机网络%20-%20概述.md,计算机网络 - 概述.md,计算机网络 - 概述.md,,notes/计算机网络 - 概述.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 目录.md,4,markdown_inline,link,物理层,计算机网络%20-%20物理层.md,计算机网络 - 物理层.md,计算机网络 - 物理层.md,,notes/计算机网络 - 物理层.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 目录.md,5,markdown_inline,link,链路层,计算机网络%20-%20链路层.md,计算机网络 - 链路层.md,计算机网络 - 链路层.md,,notes/计算机网络 - 链路层.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 目录.md,6,markdown_inline,link,网络层,计算机网络%20-%20网络层.md,计算机网络 - 网络层.md,计算机网络 - 网络层.md,,notes/计算机网络 - 网络层.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 目录.md,7,markdown_inline,link,传输层,计算机网络%20-%20传输层.md,计算机网络 - 传输层.md,计算机网络 - 传输层.md,,notes/计算机网络 - 传输层.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 目录.md,8,markdown_inline,link,应用层,计算机网络%20-%20应用层.md,计算机网络 - 应用层.md,计算机网络 - 应用层.md,,notes/计算机网络 - 应用层.md,relative,file,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,3,markdown_inline,link,计算机网络 - 网络层,#计算机网络---网络层,#计算机网络---网络层,,计算机网络---网络层,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,4,markdown_inline,link,概述,#概述,#概述,,概述,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,5,markdown_inline,link,IP 数据报格式,#ip-数据报格式,#ip-数据报格式,,ip-数据报格式,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,6,markdown_inline,link,IP 地址编址方式,#ip-地址编址方式,#ip-地址编址方式,,ip-地址编址方式,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,7,markdown_inline,link,1. 分类,#1-分类,#1-分类,,1-分类,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,8,markdown_inline,link,2. 子网划分,#2-子网划分,#2-子网划分,,2-子网划分,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,9,markdown_inline,link,3. 无分类,#3-无分类,#3-无分类,,3-无分类,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,10,markdown_inline,link,地址解析协议 ARP,#地址解析协议-arp,#地址解析协议-arp,,地址解析协议-arp,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,11,markdown_inline,link,网际控制报文协议 ICMP,#网际控制报文协议-icmp,#网际控制报文协议-icmp,,网际控制报文协议-icmp,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,12,markdown_inline,link,1. Ping,#1-ping,#1-ping,,1-ping,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机网络 - 网络层.md,13,markdown_inline,link,2. Traceroute,#2-traceroute,#2-traceroute,,2-traceroute,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,no,no,no,no,no
notes/计算机网络 - 网络层.md,14,markdown_inline,link,虚拟专用网 VPN,#虚拟专用网-vpn,#虚拟专用网-vpn,,虚拟专用网-vpn,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,15,markdown_inline,link,网络地址转换 NAT,#网络地址转换-nat,#网络地址转换-nat,,网络地址转换-nat,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,16,markdown_inline,link,路由器的结构,#路由器的结构,#路由器的结构,,路由器的结构,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,17,markdown_inline,link,路由器分组转发流程,#路由器分组转发流程,#路由器分组转发流程,,路由器分组转发流程,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,18,markdown_inline,link,路由选择协议,#路由选择协议,#路由选择协议,,路由选择协议,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,19,markdown_inline,link,1. 内部网关协议 RIP,#1-内部网关协议-rip,#1-内部网关协议-rip,,1-内部网关协议-rip,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,20,markdown_inline,link,2. 内部网关协议 OSPF,#2-内部网关协议-ospf,#2-内部网关协议-ospf,,2-内部网关协议-ospf,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 网络层.md,21,markdown_inline,link,3. 外部网关协议 BGP,#3-外部网关协议-bgp,#3-外部网关协议-bgp,,3-外部网关协议-bgp,notes/计算机网络 - 网络层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 链路层.md,3,markdown_inline,link,计算机网络 - 链路层,#计算机网络---链路层,#计算机网络---链路层,,计算机网络---链路层,notes/计算机网络 - 链路层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 链路层.md,4,markdown_inline,link,基本问题,#基本问题,#基本问题,,基本问题,notes/计算机网络 - 链路层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 链路层.md,5,markdown_inline,link,1. 封装成帧,#1-封装成帧,#1-封装成帧,,1-封装成帧,notes/计算机网络 - 链路层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 链路层.md,6,markdown_inline,link,2. 透明传输,#2-透明传输,#2-透明传输,,2-透明传输,notes/计算机网络 - 链路层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 链路层.md,7,markdown_inline,link,3. 差错检测,#3-差错检测,#3-差错检测,,3-差错检测,notes/计算机网络 - 链路层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 链路层.md,8,markdown_inline,link,信道分类,#信道分类,#信道分类,,信道分类,notes/计算机网络 - 链路层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
notes/计算机网络 - 链路层.md,9,markdown_inline,link,1. 广播信道,#1-广播信道,#1-广播信道,,1-广播信道,notes/计算机网络 - 链路层.md,relative,anchor,yes,no,yes,yes,yes,no,yes
